Time_ps	1_index	2_index	Distance_A
570.000	589	606	2.919
570.000	590	590	0.000
570.000	590	592	2.519
570.000	590	594	2.671
570.000	590	643	2.589
570.000	591	591	0.000
570.000	591	629	2.443
570.000	592	590	2.519
570.000	592	592	0.000
570.000	593	593	0.000
570.000	593	604	2.790
570.000	593	613	2.642
570.000	594	590	2.671
570.000	594	594	0.000
570.000	594	631	2.884
570.000	595	595	0.000
570.000	595	641	2.778
570.000	596	576	2.957
570.000	596	596	0.000
570.000	596	624	2.973
570.000	597	577	2.995
570.000	597	597	0.000
570.000	597	604	2.971
570.000	597	633	2.976
570.000	598	598	0.000
570.000	599	582	2.839
570.000	599	599	0.000
570.000	599	639	2.448
570.000	600	588	2.591
570.000	600	600	0.000
570.000	600	608	2.759
570.000	601	601	0.000
570.000	601	621	2.798
570.000	602	578	2.645
570.000	602	602	0.000
570.000	603	603	0.000
570.000	603	647	2.966
570.000	604	593	2.790
570.000	604	597	2.971
570.000	604	604	0.000
570.000	605	583	2.708
570.000	605	605	0.000
570.000	605	610	2.937
570.000	606	576	2.555
570.000	606	589	2.919
570.000	606	606	0.000
570.000	606	610	2.685
570.000	607	607	0.000
570.000	607	616	2.888
570.000	608	600	2.759
570.000	608	608	0.000
570.000	608	637	2.988
570.000	609	584	2.541
570.000	609	609	0.000
570.000	610	605	2.937
570.000	610	606	2.685
570.000	610	610	0.000
570.000	611	611	0.000
570.000	611	636	2.863
570.000	612	612	0.000
570.000	613	593	2.642
570.000	613	613	0.000
570.000	614	581	2.676
570.000	614	614	0.000
570.000	614	615	2.414
570.000	615	614	2.414
570.000	615	615	0.000
570.000	615	622	2.934
570.000	616	607	2.888
570.000	616	616	0.000
570.000	616	632	2.495
570.000	617	617	0.000
570.000	617	637	2.913
570.000	618	587	2.481
570.000	618	618	0.000
570.000	619	578	2.625
570.000	619	619	0.000
570.000	619	630	2.558
570.000	620	620	0.000
570.000	620	635	2.954
570.000	621	601	2.798
570.000	621	621	0.000
570.000	622	615	2.934
570.000	622	622	0.000
570.000	623	623	0.000
570.000	623	627	2.739
570.000	623	642	2.616
570.000	624	596	2.973
570.000	624	624	0.000
570.000	625	625	0.000
570.000	625	640	2.951
570.000	626	581	2.986
570.000	626	626	0.000
570.000	627	623	2.739
570.000	627	627	0.000
570.000	628	628	0.000
570.000	628	644	2.970
570.000	629	585	2.681
570.000	629	591	2.443
570.000	629	629	0.000
570.000	630	619	2.558
570.000	630	630	0.000
570.000	630	634	2.916
570.000	631	594	2.884
570.000	631	631	0.000
570.000	632	616	2.495
570.000	632	632	0.000
570.000	632	636	2.512
570.000	633	597	2.976
570.000	633	633	0.000
570.000	633	645	2.766
570.000	634	630	2.916
570.000	634	634	0.000
570.000	635	583	2.954
570.000	635	620	2.954
570.000	635	635	0.000
570.000	636	611	2.863
570.000	636	632	2.512
570.000	636	636	0.000
570.000	637	608	2.988
570.000	637	617	2.913
570.000	637	637	0.000
570.000	638	581	2.903
570.000	638	638	0.000
570.000	639	599	2.448
570.000	639	639	0.000
570.000	639	641	2.639
570.000	640	625	2.951
570.000	640	640	0.000
570.000	641	595	2.778
570.000	641	639	2.639
570.000	641	641	0.000
570.000	642	579	2.989
570.000	642	623	2.616
570.000	642	642	0.000
570.000	643	590	2.589
570.000	643	643	0.000
570.000	644	580	2.904
570.000	644	628	2.970
570.000	644	644	0.000
570.000	645	633	2.766
570.000	645	645	0.000
570.000	646	646	0.000
570.000	647	603	2.966
570.000	647	647	0.000
575.000	576	576	0.000
575.000	576	580	2.478
575.000	576	596	2.533
575.000	576	606	2.522
575.000	577	577	0.000
575.000	577	585	2.951
575.000	577	633	2.851
575.000	578	578	0.000
575.000	578	602	2.685
575.000	578	619	2.772
575.000	579	579	0.000
575.000	579	642	2.926
575.000	580	576	2.478
575.000	580	580	0.000
575.000	580	646	2.874
575.000	581	581	0.000
575.000	581	614	2.507
575.000	581	626	2.819
575.000	582	582	0.000
575.000	582	647	2.927
575.000	583	583	0.000
575.000	584	584	0.000
575.000	584	598	2.696
575.000	585	577	2.951
575.000	585	585	0.000
575.000	585	608	2.741
575.000	585	637	2.961
575.000	586	586	0.000
575.000	587	587	0.000
575.000	587	598	2.647
575.000	587	618	2.859
575.000	588	588	0.000
575.000	588	600	2.559
575.000	588	601	2.928
575.000	588	608	2.947
575.000	589	589	0.000
575.000	589	624	2.801
575.000	589	635	2.761
575.000	590	590	0.000
575.000	590	592	2.442
575.000	590	594	2.552
575.000	590	643	2.823
575.000	591	591	0.000
575.000	591	621	2.790
575.000	591	629	2.818
575.000	592	590	2.442
575.000	592	592	0.000
575.000	592	596	2.736
575.000	592	644	2.802
575.000	593	593	0.000
575.000	593	604	2.650
575.000	593	613	2.364
575.000	594	590	2.552
575.000	594	594	0.000
575.000	594	631	2.967
575.000	595	595	0.000
575.000	595	641	2.714
575.000	596	576	2.533
575.000	596	592	2.736
575.000	596	596	0.000
575.000	596	624	2.649
575.000	597	597	0.000
575.000	597	625	2.885
575.000	598	584	2.696
575.000	598	587	2.647
575.000	598	598	0.000
575.000	599	599	0.000
575.000	599	639	2.608
575.000	600	588	2.559
575.000	600	600	0.000
575.000	600	637	2.680
575.000	601	588	2.928
575.000	601	601	0.000
575.000	601	621	2.914
575.000	602	578	2.685
575.000	602	602	0.000
575.000	602	609	2.645
575.000	603	603	0.000
575.000	603	627	2.806
575.000	603	647	2.735
575.000	604	593	2.650
575.000	604	604	0.000
575.000	604	633	2.793
575.000	604	640	2.994
575.000	605	605	0.000
575.000	605	607	2.760
575.000	605	610	2.759
575.000	606	576	2.522
575.000	606	606	0.000
575.000	607	605	2.760
575.000	607	607	0.000
575.000	607	616	2.653
575.000	607	628	2.951
575.000	608	585	2.741
575.000	608	588	2.947
575.000	608	608	0.000
575.000	609	602	2.645
575.000	609	609	0.000
575.000	610	605	2.759
575.000	610	610	0.000
575.000	610	646	2.633
575.000	611	611	0.000
575.000	612	612	0.000
575.000	613	593	2.364
575.000	613	613	0.000
575.000	613	617	2.767
575.000	614	581	2.507
575.000	614	614	0.000
575.000	614	615	2.781
575.000	615	614	2.781
575.000	615	615	0.000
575.000	615	638	2.867
575.000	616	607	2.653
575.000	616	616	0.000
575.000	616	632	2.421
575.000	617	613	2.767
575.000	617	617	0.000
575.000	618	587	2.859
575.000	618	618	0.000
575.000	618	638	2.850
575.000	619	578	2.772
575.000	619	619	0.000
575.000	619	630	2.544
575.000	620	620	0.000
575.000	620	631	2.819
575.000	620	635	2.941
575.000	621	591	2.790
575.000	621	601	2.914
575.000	621	621	0.000
575.000	622	622	0.000
575.000	623	623	0.000
575.000	623	627	2.618
575.000	623	642	2.619
575.000	624	589	2.801
575.000	624	596	2.649
575.000	624	624	0.000
575.000	625	597	2.885
575.000	625	625	0.000
575.000	626	581	2.819
575.000	626	626	0.000
575.000	627	603	2.806
575.000	627	623	2.618
575.000	627	627	0.000
575.000	628	607	2.951
575.000	628	628	0.000
575.000	628	643	2.869
575.000	628	646	2.865
575.000	629	591	2.818
575.000	629	629	0.000
575.000	629	645	2.727
575.000	630	619	2.544
575.000	630	630	0.000
575.000	630	634	2.728
575.000	631	594	2.967
575.000	631	620	2.819
575.000	631	631	0.000
575.000	632	616	2.421
575.000	632	632	0.000
575.000	632	636	2.763
575.000	633	577	2.851
575.000	633	604	2.793
575.000	633	633	0.000
575.000	634	630	2.728
575.000	634	634	0.000
575.000	635	589	2.761
575.000	635	620	2.941
575.000	635	635	0.000
575.000	636	632	2.763
575.000	636	636	0.000
575.000	637	585	2.961
575.000	637	600	2.680
575.000	637	637	0.000
575.000	638	615	2.867
575.000	638	618	2.850
575.000	638	638	0.000
575.000	639	599	2.608
575.000	639	639	0.000
575.000	639	641	2.566
575.000	640	604	2.994
575.000	640	640	0.000
575.000	641	595	2.714
575.000	641	639	2.566
575.000	641	641	0.000
575.000	642	579	2.926
575.000	642	623	2.619
575.000	642	642	0.000
575.000	643	590	2.823
575.000	643	628	2.869
575.000	643	643	0.000
575.000	644	592	2.802
575.000	644	644	0.000
575.000	645	629	2.727
575.000	645	645	0.000
575.000	646	580	2.874
575.000	646	610	2.633
575.000	646	628	2.865
575.000	646	646	0.000
575.000	647	582	2.927
575.000	647	603	2.735
575.000	647	647	0.000
580.000	576	576	0.000
580.000	576	580	2.740
580.000	576	596	2.643
580.000	576	606	2.509
580.000	577	577	0.000
580.000	578	578	0.000
580.000	578	584	2.997
580.000	578	602	2.713
580.000	578	619	2.945
580.000	579	579	0.000
580.000	579	623	2.799
580.000	580	576	2.740
580.000	580	580	0.000
580.000	581	581	0.000
580.000	581	614	2.488
580.000	581	626	2.779
580.000	582	582	0.000
580.000	583	583	0.000
580.000	583	605	2.650
580.000	584	578	2.997
580.000	584	584	0.000
580.000	584	598	2.885
580.000	585	585	0.000
580.000	585	617	2.986
580.000	586	586	0.000
580.000	587	587	0.000
580.000	587	609	2.573
580.000	587	618	2.448
580.000	588	588	0.000
580.000	588	600	2.702
580.000	589	589	0.000
580.000	589	606	2.933
580.000	589	624	2.989
580.000	589	635	2.621
580.000	590	590	0.000
580.000	590	592	2.492
580.000	590	594	2.516
580.000	590	643	2.491
580.000	591	591	0.000
580.000	591	621	2.553
580.000	591	629	2.703
580.000	592	590	2.492
580.000	592	592	0.000
580.000	592	596	2.724
580.000	593	593	0.000
580.000	593	604	2.746
580.000	593	613	2.494
580.000	594	590	2.516
580.000	594	594	0.000
580.000	595	595	0.000
580.000	595	611	2.796
580.000	595	641	2.737
580.000	596	576	2.643
580.000	596	592	2.724
580.000	596	596	0.000
580.000	596	624	2.509
580.000	597	597	0.000
580.000	597	640	2.799
580.000	598	584	2.885
580.000	598	598	0.000
580.000	598	634	2.961
580.000	599	599	0.000
